smarts,label
"s1[cH][cH]c(O[CH2,CH3])c1C(=[OX1])[N!H0][N!H0]",PAINS compounds
"c1(sc([H,CH2,CH3])[cH][cH]1)C([H,CH2,CH3])C(=[OX1])[NH]c2nccs2",PAINS compounds
S(=[OX1])(=[OX1])[N!H0]c1sc([C!H0])c([C!H0])c1(C(=[OX1])[N!H0]),PAINS compounds
"c2ccccc2[#7!H0]c1sc([$([#6]=[#8]),$(C#[#7]),$([#6]([#8!H0])=[#6])])c([#7])c1[$(C#[#7]),$([#6](n)n)]",PAINS compounds
"[C!H0][CH2]c1sc([N!H0]C(=[OX1])CCC=[OX1])c([$(C(=[OX1])O),$(C#[NX1])])c1[CH2,CH3]",PAINS compounds
C=CC(=[OX1])Nc1sc(C(=[OX1])O)c([C!H0])c1(C#[NX1]),PAINS compounds
"[#6]1=,:[#6]-,:[#16]-,:[#6](=,:[#6]1[NH2])[C!H0]=[C!H0][#6]2=,:[#6]-,:[#6]=,:[#6]-,:[#16]2",PAINS compounds
[NH2]c1sc([NH]C(=[OX1])c3ccccc3)c(C#[NX1])c1c2aaaaa2,PAINS compounds
cccccc-c1sc([N!H0]C(=[OX1])[#6])c(C(=[OX1])[OH1])c1,PAINS compounds
[#6!H0][N!H0]c1sc([#6!H0])c([#6!H0])c1C(=[OX1])[N!H0]cc,PAINS compounds
"[#6]C(=[OX1])c1cccc2cccc([OH1,NH2])c12",PAINS compounds
"c1(sc2ccccc2c1([CH2,CH3]))C(=[OX1])[CH2][CH2,CH3]",PAINS compounds
c1cccc5c1C(c8c5nacc8)=[OX1],PAINS compounds
c1cccc5c1C(C8C5=N[!#1!#6]=CC8)=[OX1],PAINS compounds
c1(cc3c(c5ccccc15)c4c(C3=[OX1])cccc4)[OH1],PAINS compounds
c1c(cccc1)C(=[OX1])[N!H0]N=C2c3c(cccc3)c4c2cccc4,PAINS compounds
[CX4]1C(=[OX1])NNC(=[OX1])1,PAINS compounds
c1ccc7c(c1)C(C(=C7[#8!H0])[#6])=[OX1],PAINS compounds
[OX1]=CC=[C!H0][OH1],PAINS compounds
[OX1]=C[C!H0]=C([OH1])C([OH1])=[C!H0]C(=[OX1])[#6],PAINS compounds
"[CH2,CH3]C([OH1])=C(C(=[OX1])[CH2,CH3])[C!H0]C#C",PAINS compounds
[OX1]=C2[CX4]CC(=[OX1])c7c2cccc7,PAINS compounds
"[#6]1([F,Cl,Br,I,$([#7v4R,#7v4R+](=,:[#6R])-,:[#6R])])=,:[#6](-!@C=N)-,:[#16]-,:[#6](=[OX1])-,:[#7]1",PAINS compounds
"[#7v4,#7+](=,:*-,:*=,:*)-,:*=O",PAINS compounds
"[CX4]N([CX4])c1[cH][cH]c([#6]2=,:[#7]-,:[#6]=,:[#6]-,:*2)[cH][cH]1",PAINS compounds
"[cH]1c([N!H0]S(=[OX1])(=[OX1])c2caccc2)[cH]c(N([CH2,CH3])[CH2,CH3])[cH][cH]1",PAINS compounds
c1([NH2])ccc(N([CX3])[CX3])cc1,PAINS compounds
c1cc3c(cc1)N([CH2][CH2]N4C(c6c(C4=[OX1])cccc6)=[OX1])[CH2][CH2]3,PAINS compounds
"[cH]1c([N!H0]C(=S)[N!H0]c2ccccc2)[cH]c(N([CH2,CH3])[CH2,CH3])[cH][cH]1",PAINS compounds
"[CH2,CH3]N([CH2,CH3])c1cc2nc(S[CH2,CH3])sc2cc1",PAINS compounds
"[CH2,CH3]N([CH2,CH3])C1=[C!H0]c2ccccc2[SX2]c3ccccc13",PAINS compounds
"N1C=C(C=[OX1])C(-c3ccc(N([CH2,CH3])[CH2,CH3])cc3)C2=C1(~[#7]~[#6](~[#16])~[#7]~[#6]2~[#7])",PAINS compounds
[cH]1[cH]c([N!H0][CH2]c2ccccc2)[cH]c2c1n([#6])[cH]n2,PAINS compounds
"c2ccccc2N([C!H0])[C!H0][C!H0][C!H0][N!H0]C(=[OX1])[#6]1-,:[#6]([CH2,CH3])=,:[#6!H0]-,:[#6](=[OX1])-,:[#8]-,:[#6]([CH2,CH3])=,:1",PAINS compounds
[NH2]c4[cH]nc(Oc5ccccc5)[cH][cH]4,PAINS compounds
C([#16])([#7])=[C!H0]C=[C!H0]C=[OX1],PAINS compounds
C1(=[OX1])C(C(C#[NX1])=[C!H0][#7])C([#7])C=C1,PAINS compounds
"c1ccccc1[C!H0]NC(=[OX1])C([N!H0][CH2,CH3])=[C!H0]C(=[OX1])c2ccc(O[CH2,CH3])cc2",PAINS compounds
"c13ccc2ccccc2c1[C!H0][CX4]NC3=[C!H0]C(=[OX1])N([CH2,CH3])[CH2,CH3]",PAINS compounds
[OX1]=CC1=C(SC(=[#6!H0][#6])S1)C=[OX1],PAINS compounds
C1(C(=[OX1])[CH2]C[CH2]C1(=[OX1]))=C([N!H0])C=[OX1],PAINS compounds
C#CC(=[OX1])C#C,PAINS compounds
"[N!H0](c1ccccc1)N=C(C(=[OX1])[CH2,CH3])[N!H0][$([N!H0]),$(cc)]",PAINS compounds
C1(C=Nc4c(N1)cccc4)=[C!H0]C=[OX1],PAINS compounds
c1cC(=[OX1])C=C1N=[C!H0]N([CX4])[CX4],PAINS compounds
c1ccc4c(c1)[#6]([#6]=[#7]4)=[#7!R],PAINS compounds
cc[C!H0]=[C!H0][C!H0]=NN=C,PAINS compounds
"[CH2,CH3]N([CH2,CH3])[C!H0]=NC([CH2,CH3])=NN([CH2,CH3])cc",PAINS compounds
[N!R]=C2C(=[OX1])c5c(cccc5)S2,PAINS compounds
cc[N!R]=C2C(=[!#1!#6])c5ccccc5N2,PAINS compounds
C1(=[!#1!#6])C(N=CS1)=O,PAINS compounds
[#6]=[N!R]c3c([OH1])cccc3,PAINS compounds
"c12c([cH][cH][cH][cH]1)c(c([cH][cH]2)C(=N-cc)[CH2,CH3])[OH1]",PAINS compounds
"[#7]1([CX4])-,:[#6]([CH2,CH3])=,:[#6!H0]-,:[#6!H0]=,:[#6]1cc",PAINS compounds
"[#7]1(C)-,:[#6!H0]=,:[#6!H0]-,:[#6!H0]=,:[#6]1[CH2][N!H0]C(=[SX1])[N!H0]",PAINS compounds
"[#7]1(c2[cH]a[a!c]a2)-,:[#6]([CX4])=,:[#6!H0]-,:[#6!H0]=,:[#6]1[CX4]",PAINS compounds
[cH]1[cH]n(-c2[a!c]ccc2C#[NX1])c[cH]1,PAINS compounds
"n1(c2c[cH]c([$([NH2]),$(cn)])c[cH]2)[cH][cH][cH][cH]1",PAINS compounds
"C1=[Nv4,N+]([#6])CC[#7]2-,:[#6]=,:[#6]-,:[#6]=,:[#6]12",PAINS compounds
"[#7]1([CH2,CH3])-,:[#6]2=,:[#6](-,:[#6]:[#6]-,:[#6]2=[OX1])-,:[#6]=,:[#6]1[CH2,CH3]",PAINS compounds
"[#6]1(=,:[#6]2-,:[#6](=,:[#6](-,:[#7]1C(O)=[OX1])[CH2,CH3])S[CH2]S2)[CH2,CH3]",PAINS compounds
"[#6]1(-,:[#7!H0]-,:[#6](c2[cH][cH][cH][cH][cH]2)=,:[#6]([CH2,CH3])-,:[#6H]=,:1)C(=[OX1])[OH1]",PAINS compounds
"[n!H0]1c(C(=[OX1])O[CH2,CH3])c([CH2,CH3])c([CH2][CH2,CH3])c1[CH2][CH2,CH3]",PAINS compounds
"[#7]1(c2ccccc2)-,:[#6!H0]=,:[#6!H0]-,:[#6!H0]=,:[#6]1C=N[OH1]",PAINS compounds
"[#7]1([C!H0]c2[cH][cH]c[cH][cH]2)-,:[#6]([C!H0])=,:[#6!H0]-,:[#6!H0]=,:[#6]1[C!H0]",PAINS compounds
"[#7]1([CH2,CH3])-,:[#6]([CH2,CH3])=,:[#6](C(=[OX1])[#6])-,:[#6]=,:[#6]1-cc",PAINS compounds
"c2ccccc2[#7][#6]1=,:[#7+,#7v4]-,:[#6](c3ccccc3)=,:[#6][#16]1",PAINS compounds
"C1(S[#6R])=C([C!H0]([#6])[#6])SC(N1([H,CH2,CH3]))=[OX1]",PAINS compounds
"c1ccc4c(c1)[#6]7=,:[#6]8-,:[#6]([#6]4=[OX1])=,:[#6]-,:[#6]=,:[#6]-,:[#6]8=,:[#7]-,:[#8]7",PAINS compounds
[OX1]=C1c2ccccc2C3=C([OH1])C(=[OX1])Nc4cccc1c34,PAINS compounds
"[!#1!#6]=[#6]1[#6]=,:[#6][#6]=,:[#6][#6]1=[!#1!#6]",PAINS compounds
O(c2ccccc2)c3cc1nonc1cc3,PAINS compounds
Clc2cc1nonc1cc2,PAINS compounds
N2=Nc1n[a!c]nc1N=Ncc2,PAINS compounds
[C!H0]1([OH1])c2n[a!c]nc2[C!H0]([OH1])C=C1,PAINS compounds
[NH2]c1c([NH2])[cH][cH]c2nonc12,PAINS compounds
c3ccccc3N1[C!H0][C!H0]N([C!H0][C!H0]1)S(=[OX1])(=[OX1])c4c2nsnc2ccc4,PAINS compounds
[cH]1c([N!H0]S(=[OX1])(=[OX1])c2ccc([!#1!#6])cc2)[cH]c3c(O[CH2]O3)[cH]1,PAINS compounds
c1c(ccc(c1)[N!H0]S(=[OX1])(=[OX1]))[N!H0]S(=[OX1])(=[OX1]),PAINS compounds
cc[N!H0]S(=[OX1])(=[OX1])[N!H0]cc,PAINS compounds
"[OX1]=S(=[OX1])(cc)[N!H0][#6]1=,:[#7]-,:[#6](=,:[#6]-,:[#16]1)cc",PAINS compounds
"[CH3]c5nc([N!H0]S(c2[cH][cH]c([cH][cH]2)O[CH2][CH2][CH2,CH3])(=[OX1])(=[OX1]))[cH][cH][cH]5",PAINS compounds
c1([cH][cH]c([NH2])[cH][cH]1)S(=[OX1])(=[OX1])[N!H0]c2[cH][cH][cH]nn2,PAINS compounds
"S(=[OX1])(=[OX1])(c1cn([CH2,CH3])cn1)[N!H0]c2cnn([CH2]ccO[CH2,CH3])c2",PAINS compounds
"[#7]1(c2c([N!H0]S(=[OX1])(=[OX1])c3sccc3)cccc2)-,:[#6!H0]=,:[#6!H0]-,:[#6!H0]=,:[#6!H0]1",PAINS compounds
cc[CH]=[CH][CH]=NN([CX4])[CX4],PAINS compounds
[#6][SX2]c1n[cH]cs1,PAINS compounds
[N!H0]c1nc(c2cnc([NH2])s2)cs1,PAINS compounds
"c1(ccc([CH2,CH3])cc1)-c2nc([NH2])sc2[CH3]",PAINS compounds
"c1([N!H0][CH2]c2[cH][cH][cH]o2)nc(aaa([$(O[CH2,CH3]),CH2,CH3])aa)[cH]s1",PAINS compounds
"[#16]1-,:[#6]([N!H0]c2c([CH2,CH3,$(cc)])cccc2)=,:[#7+,#7v4]([CH2,CH3])-,:[#6]([#6])=,:[#6H]1",PAINS compounds
[OX1]=C[N!H0]c1c(-cc)nc([CH2]C#[NX1])s1,PAINS compounds
[#6!H0][#7!H0]c1nc(-C2=CN=C3N2C=CS3)cs1,PAINS compounds
"[#6]1=,:[#6]-,:[#16]-,:[#6](NNS(=[OX1])=[OX1])=,:[#7]1",PAINS compounds
"c1ccc(C(=[OX1])[OH1])cc1[N!H0][#6]2=,:[#7]-,:[#6](=,:[#6!H0]-,:[#16]2)c3ccc([C!H0]([C!H0])[C!H0])cc3",PAINS compounds
"[OX1]=S(=[OX1])(cc)[N!H0][N!H0][#6]1=,:[#7]-,:[#6](=,:[#6]-,:[#16]1)cc",PAINS compounds
"n1c2c(cc5c1-,:[#7]=,:[#6](-,:[#16]5)[#7])-,:[#16]-,:[#6](=,:[#7]2)[#7]",PAINS compounds
s1ccc(-c2csc([NH2])n2)[cH]1,PAINS compounds
"c1([N!H0]cc[CH2,CH3])nc(c2ccncc2)[cH]s1",PAINS compounds
"[CH2,CH3]Oc1[cH][cH]c(O[CH2,CH3])[cH]c1[N!H0]c2scc(-c3ccc(O[CH2,CH3])cc3)n2",PAINS compounds
"c1(oc([CH2,CH3])c([CH2]Occ)[cH]1)[CX3](=[OX1])[OH1]",PAINS compounds
"c1(oc([CH2,CH3])[cH][cH]1)[C!H0]([OH1])C#C[CX4]",PAINS compounds
"[#6]1(-,:[#6](=,:[#6]-,:[#6]=,:[#6]-,:[#6]=,:[#6]1)[N!H0])=NC",PAINS compounds
"[CH2,CH3]Sc1ccc(cc1)C2=CC(=[OX1])[#6]3=,:[#6]-,:[#8]-,:[#6]=,:[#6]3C([OH1])=C2",PAINS compounds
"c1cccc3-,:[#7]([CH2,CH3])-,:[#6](=NN=[#6]2-,:[#6]=,:[#6]-,:[#6]=,:[#6]-,:[#6]=,:[#6]2)-,:[#16]-,:c13",PAINS compounds
"N1(c2c([CH2,CH3])cccc2)C(=S)N([CH2]aaaaa)[CH2]C1=[OX1]",PAINS compounds
N1(c2ccccc2)C(=NC=[OX1])S[CH2]C1=[OX1],PAINS compounds
N1(c2ccccc2)C(=[OX1])S[C!H0]([CH2]C(=[OX1])[N!H0]cc)C1=[OX1],PAINS compounds
N1(c2ccccc2)C(=[OX1])S[C!H0]([N!H0]c3c4ccccc4ccc3)C1=[OX1],PAINS compounds
N1(c2ccccc2)C(=[OX1])S[CH2]C1=S,PAINS compounds
N1(C(=[OX1])c2ccccc2)C(=Nc3ccccc3)S[CH2]C1=[OX1],PAINS compounds
"o1[cH][cH][cH]c1[CH2][N!H0]c1c2ccccc2nc([N!H0]c4c([H,CH2,CH3,SX2,$(O[C!H0])])cc([H,CH2,CH3,SX2,$(O[C!H0])])c([H,CH2,CH3,SX2,$(O[C!H0])])c4)n1",PAINS compounds
"n1c(N([CH2,CH3])[CH2,CH3])nc(N([CH2,CH3])[CH2,CH3])nc1N([C!H0])C=[OX1]",PAINS compounds
"[CH2,CH3][CH2]S[CH2][#6]1=,:[#6]-,:[#7!H0]-,:[#6]=,:[#7]1",PAINS compounds
[C!H0]1(n2[cH]n[cH][cH]2)c3[cH]c(Br)[cH][cH]c3[CH2][CH2]c4[cH][cH][cH][cH]c14,PAINS compounds
[cH]1c(C(=[OX1])[OH1])[cH][cH]c2C(=[OX1])N(c3c[cH]c([#8])c[cH]3)C(=[OX1])c12,PAINS compounds
[cH]1[cH][cH][cH]c9[cH]c([cH][cH]c19)[N!H0][N!H0]C=[OX1],PAINS compounds
"c1ccc4c5c(cccc15)-,:[#6]=,:[#7]-,:[#7!H0]4",PAINS compounds
"c1ccc4c5c(cccc15)-,:[#7]=,:[#7]-,:[#7]4",PAINS compounds
"c1cc3c4c(c1)cccc4C(=CC3=[OX1])O[CH2,CH3]",PAINS compounds
[#7]c1ccc2c3c1cccc3C(=[OX1])C=C2C(F)(F)(F),PAINS compounds
c1(ccc4c5c(cccc15)C(C=C4)=[#7])[#7],PAINS compounds
"c1(O[C!H0])[cH][cH]c2c3[cH][cH]c(O[CH2,CH3])[cH]c3-,:[#6](=[OX1])-,:[#8]c2c1",PAINS compounds
"c1([CH2][C!H0]=[CH2])cccc2-,:[#6!H0]=,:[#6](C(=[OX1])[N!H0]cc)-,:[#6](=[OX1])-,:[#8]c12",PAINS compounds
C1(C=Nc4c(O1)ccc(Cl)c4)=[OX1],PAINS compounds
c1c2C(c3ccccc3)=[C!H0]C(=[OX1])Oc2cc(O[CH2]coc)c1,PAINS compounds
"c1cc2c(o1)cc(Br)c3[#8]-,:[#6](=[OX1])-,:[#6]=,:[#6!H0]c23",PAINS compounds
"c1ccc2c(c1)[#6]=,:[#6](C(=[OX1])[N!H0]c3c(Br)con3)-,:[#6](=[OX1])-,:[#8]2",PAINS compounds
"c1c([F,Cl,Br,I])cc2c(c1[F,Cl,Br,I])OC(=[N!H0])C(C(=[OX1])[NH2])=[C!H0]2",PAINS compounds
"c1cccc2[#6!H0]=,:[#6](C(=[OX1])[N!H0]c3scc(-cs[c!H0])n3)-,:[#6](=[OX1])-,:[#8]c12",PAINS compounds
[#8]C(=[OX1])[CH2][SX2]C(=NC#[NX1])[N!H0]c1ccccc1,PAINS compounds
[OX1]=C1CCC2C3C(=[OX1])CC4CCCC4C3CCC2=C1,PAINS compounds
[CH3]C([CH3])([CH3])c1[cH]c(C([CH3])([CH3])[CH3])c(O[C!H0][#7])c[cH]1,PAINS compounds
[CH3]C([CH3])([CH3])c1c([OH1])c(C([CH3])([CH3])([CH3]))[cH]c([CH2]c2[cH][cH]c([OH1])cc2)[cH]1,PAINS compounds
c1([OH1])ccc([OH1])c(c1)C(=!@C[#7])C=[OX1],PAINS compounds
"[CH2,CH3][#6]1=,:[#7]-,:[#7]=,:[#7]-,:[#7]1c2[cH][cH]c(O[CH3])[cH][cH]2",PAINS compounds
"c1ccc4c(c1)COC(N4C(=[OX1])[CH2,CH3])(C(=[OX1])[OH1])[CH2,CH3]",PAINS compounds
[CX4]c1[cH][cH]c(C(=[OX1])[N!H0][C!H0]([CH2][CH2]S[CH3])C(=[OX1])[OH1])[cH][cH]1,PAINS compounds
"c1([N!H0]C(=[OX1])[CH2][CH2]-cc)[cH][cH]c([CH2,CH3])c([N!H0]C(=[OX1])[CH2][CH2]-cc)[cH]1",PAINS compounds
"c1([N!H0]C(=[OX1])[N!H0][CH2][CH2][CH2,CH3])c([CH2,CH3])[cH]c(Br)[cH]c1[CH2,CH3]",PAINS compounds
"c1(c([cH]c5c([cH]1)c([cH]c([cH]5)c3[cH][cH]c(c([cH]3)O[CH2,CH3])O[CH2,CH3])[N!H0][CH3])O[CH2,CH3])O[CH2,CH3]",PAINS compounds
"c1([cH]c(O[CH2,CH3])c(O[CH2,CH3])[cH][cH]1)C(=[OX1])[CH2]N([CH2,CH3])c2ccc([CH2,CH3])cc2",PAINS compounds
[N!Ho](c1[cH][cH]c(O[CH3])c(O[C!H0])[cH]1)C(=[OX1])[N!H0][CH2][CH2][CH2]N([CH3])cc,PAINS compounds
C1([CH2][CH2]1)(C(=[OX1])[N!H0]c2ccc(O[CH2][#8])cc2)S(=[OX1])(=[OX1])-cc,PAINS compounds
"c3c([CH2,CH3])c([CH2,CH3])oc3[CH2]N[CH2][C!H0](O[CH2,CH3])[CH2]Oc1ccc2c(O[CH2]O2)c1",PAINS compounds
"c1c2c(cc5c1cccc5)-,:[#7!H0]-,:[#6](=,:[#7]2)COC(=[OX1])c8cc(cc(c8)[NH2])[NH2]",PAINS compounds
"c1(c2ccccc2)nc(N([CH2,CH3])[CH2][CH2]NC(=[OX1])c3c(C(=[OX1])[OH1])cccc3)sn1",PAINS compounds
"[OX1]=C(c1[cH]c(O[CH3])nc(O[CH3])[cH]1)[N!H0][C!H0]([CH2,CH3])[CH2,CH3]",PAINS compounds
"[#7]1(-c2[cH][cH][cH][cH]c2C(=[OX1])[N!H0][C!H0]([CH2,CH3])[CH2]O-cc)-,:[#6!H0]=,:[#6!H0]-,:[#6!H0]=,:[#6!H0]1",PAINS compounds
"c1([C!H0]([CH2,CH3])[CH2][CH2]N[CH2]c2[n!H0]ccc2)nc(-c3ccccc3)[c!H0]s1",PAINS compounds
C1(cc)=C(cc)[CH2][C!H0](C(=[OX1])[#6])[C!H0](C(=[OX1])[OH1])[CH2]1,PAINS compounds
C(cc)(cc)(cc)SccC(=[OX1])[OH1],PAINS compounds
"c1(C([CX4])([CX4])[N!H0]C(=[OX1])N([CH2][CH2,CH3])[CH2][CH2][CH2][CH2]-cc)[cH][cH][cH]c(C(=[CH2])[CH2,CH3])[cH]1",PAINS compounds
n1c(c2ccccc2)c(c3ccccc3)n(N=!@[#6])c1[NH2],PAINS compounds
C(c1ccc([OH1])cc1)(c2ccc([OH1])cc2)OS(=[OX1])=[OX1],PAINS compounds
"[#6]1=,:[#6]([NH2])-,:[#7]-,:[#7]=,:[#6]1-[#6]2=,:[#6]([CH2,CH3])-,:[#8]-,:[#6!H0]=,:[#6!H0]2",PAINS compounds
"[#16]1-,:[#6]=,:[#6]-,:[#7]=,:[#6]1-[#6]6-,:[#6!H0]=,:[#7]-,:[#7!H0]-,:[#6]([NH2])=,:6",PAINS compounds
"c12[cH][cH][cH][cH]c1-,:[#6]([CH2,CH3])=,:[#6](-cc)-,:[#7]2-!@cc",PAINS compounds
"c1c[cH]c2O[CH2]N(ccO[CH2,CH3])[CH2]c2[cH]1",PAINS compounds
"[cH]1c([#8])c([#8])[cH]c2c1O[CH2]N([CH2,CH3])[CH2]2",PAINS compounds
"c1ccccc1N([CH2,CH3])[C!H0]=[C!H0]C=!@[C!H0][C!H0]=CC=&@Nc2ccccc2",PAINS compounds
"[C!H0](c1[cH][cH]c(Cl)[cH][cH]1)(c2[cH][cH]c(Cl)[cH][cH]2)O[CH2][CH2][CH2][#6]3-,:[#7]([CH3])-,:[#6!H0]=,:[#6!H0]-,:[#7]=,:3",PAINS compounds
"cc[N!H0]C(=[OX1])[#6]1-,:[#7]=,:[#7]-,:[#16]-,:[#6]([N!H0]cc)=,:1",PAINS compounds
[OH1][CX3](=[OX1])[CX4H1]([CX4H2]-C~[#6])([CX4H2]-C~[#6]),Developmental and mitochondrial toxicity
"[$([OH1][CX3](=[OX1])c1[cH][cH]c(-c2c[cH]c3[cH]c([H,CX4])c([H,CX4])[cH]c3[cH]2)[cH][cH]1),$([OH1][CX3](=[OX1])c1[cH]c2[cH]cc(-c3[cH]c([H,CX4])c([H,CX4])[cH][cH]3)[cH]c2[cH][cH]1)]",Developmental and mitochondrial toxicity
"[CH2,CH3][N!H0]C=N[N!H0][#6]1=,:[#7]-,:[#6](-cc)=,:[#6!H0]-,:[#16]1",PAINS compounds
"[H,CH2,CH3][#7]1-,:[#6]([CH2,CH3,$([a!c](:[#6]-,:[#7])),$([C!H0][#7]),$([C!H0]([CH2,CH3])[N!H0][CH2,CH3]),$([C!H0]([CH2,CH3])[CH2][N!H0][CH2,CH3])])=,:[#6]([CX4!H0])-,:c2[cH]cccc12",PAINS compounds
"a1aaa(aa1)[C!H0]=[C!H0]C(=[OX1])[N!H0][N!H0][#6]2=,:[#7]-,:[#7]=,:[#7]-,:[#7]2[#6]",PAINS compounds
[!#6!#1]1~*~*~1,Extended Functional Groups (EFG)
[!#6!#1]1~[#6]~[#6]~1,Extended Functional Groups (EFG)
[!#6!#1]1-[#6]-[#6]-1,Extended Functional Groups (EFG)
"[$([!#1!#6]1~[#6]=[#6]~1),$([!#1!#6]1=[#6]~[#6]~1)]",Extended Functional Groups (EFG)
[!#6!#1]1~[!#6!#1]~[#6]~1,Extended Functional Groups (EFG)
[!#6!#1]1-[!#6!#1]-[#6]-1,Extended Functional Groups (EFG)
"[$([!#1!#6]1=[!#1!#6]~[#6]~1),$([!#1!#6]1~[!#6!#1]=[#6]~1)]",Extended Functional Groups (EFG)
[!#6!#1]1~[!#6!#1]~[!#6!#1]~1,Extended Functional Groups (EFG)
[!#6!#1]1-[!#6!#1]-[!#6!#1]-1,Extended Functional Groups (EFG)
[!#1!#6]1~[!#1!#6]=[!#1!#6]~1,Extended Functional Groups (EFG)
[!#6!#1;R1]1~[*R1]~[*R1]~1,Extended Functional Groups (EFG)
[!#6!#1;R1]1~[#6&R1]~[#6&R1]~1,Extended Functional Groups (EFG)
[!#6!#1;R1]1-[#6&R1]-[#6&R1]-1,Extended Functional Groups (EFG)
[#7R1]1-[#6R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#8R1]1-[#6R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#16X2R1]1-[#6R1]-[#6R1]-1,Extended Functional Groups (EFG)
"[$([!#1!#6;R1]1~[#6R1]=[#6R1]~1),$([!#1!#6;R1]1=[#6R1]~[#6R1]~1)]",Extended Functional Groups (EFG)
"[$([#7R1]1-[#6R1]=[#6R1]-1),$([#7R1]1=[#6R1]-[#6R1]-1)]",Extended Functional Groups (EFG)
[#7R1]1-[#6R1]=[#6R1]-1,Extended Functional Groups (EFG)
[#7R1]1=[#6R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#8R1]1-[#6R1]=[#6R1]-1,Extended Functional Groups (EFG)
[#16X2R1]1-[#6R1]=[#6R1]-1,Extended Functional Groups (EFG)
[!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~1,Extended Functional Groups (EFG)
[!#6!#1;R1]1-[!#6!#1;R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#7R1]1-[#7R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#8R1]1-[#8R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#8R1]1-[#7R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#16X2R1]1-[#7R1]-[#6R1]-1,Extended Functional Groups (EFG)
"[$([!#1!#6;R1]1=[!#1!#6;R1]~[#6R1]~1),$([!#1!#6;R1]1~[!#6!#1;R1]=[#6R1]~1)]",Extended Functional Groups (EFG)
[#7R1]1-[#7R1]=[#6R1]-1,Extended Functional Groups (EFG)
[#7R1]1=[#7R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#7R1]1=[#6R1]-[#8R1]-1,Extended Functional Groups (EFG)
[#7R1]1=[#6R1]-[#16X2R1]-1,Extended Functional Groups (EFG)
[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~1,Extended Functional Groups (EFG)
[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-1,Extended Functional Groups (EFG)
[#7R1]1-[#7R1]-[#7R1]-1,Extended Functional Groups (EFG)
[#8R1]1-[#8R1]-[#8R1]-1,Extended Functional Groups (EFG)
[#16X2R1]1-[#16X2R1]-[#16X2R1]1,Extended Functional Groups (EFG)
[#8R1]1-[#7R1]-[#7R1]1,Extended Functional Groups (EFG)
[#8R1]1-[#8R1]-[#7R1]1,Extended Functional Groups (EFG)
[#16X2R1]1-[#7R1]-[#7R1]1,Extended Functional Groups (EFG)
[#16X2R1]1-[#16X2R1]-[#7R1]1,Extended Functional Groups (EFG)
[!#1!#6;R1]1-[!#6!#1;R1]=[!#6!#1;R1]1,Extended Functional Groups (EFG)
[#7R1]1-[#7R1]=[#7R1]1,Extended Functional Groups (EFG)
[#7R1]1=[#7R1]-[#8R1]1,Extended Functional Groups (EFG)
[#7R1]1=[#7R1]-[#16X2R1]1,Extended Functional Groups (EFG)
"[$([!#6!#1]1~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~1)]",Extended Functional Groups (EFG)
"[$([!#6!#1]1-[!#6!#1]-[#6]-[#6]-1),$([!#6!#1]1-[#6]-[!#6!#1]-[#6]-1)]",Extended Functional Groups (EFG)
"[$([!#6!#1]1=[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]=[#6]~1),$([!#6!#1]1=[#6]~[!#6!#1]~[#6]~1)]",Extended Functional Groups (EFG)
[!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~1,Extended Functional Groups (EFG)
[!#6!#1]1-[!#6!#1]-[!#6!#1]-[#6]-1,Extended Functional Groups (EFG)
"[$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]=[#6]~1)]",Extended Functional Groups (EFG)
[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~1,Extended Functional Groups (EFG)
[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]-1,Extended Functional Groups (EFG)
[!#6!#1]1=[!#6!#1]~[!#6!#1]~[!#6!#1]~1,Extended Functional Groups (EFG)
[!#6!#1;R1]1~[*R1]~[*R1]~[*R1]~1,Extended Functional Groups (EFG)
[!#6!#1;R1]1~[#6R1]~[#6R1]~[#6R1]~1,Extended Functional Groups (EFG)
[!#6!#1;R1]1-[#6R1]-[#6R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#7R1]1-[#6R1]-[#6R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#8R1]1-[#6R1]-[#6R1]-[#6R1]-1,Extended Functional Groups (EFG)
[#16X2R1]1-[#6R1]-[#6R1]-[#6R1]-1,Extended Functional Groups (EFG)
